Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
3.71,54.25,0.0,0.0,-0.06,8.95,6.68,63.29,34.42,49.28,0.0,127.95,0.0,0.0,836.31,0.0
2.61,58.75,0.0,0.0,-0.29,11.17,6.93,64.42,28.17,48.93,0.0,147.15,0.0,0.0,857.71,0.0
1.51,59.75,0.0,0.0,-0.3,12.08,6.19,63.91,26.13,50.17,26.11,139.91,0.0,94.98,819.8,0.0
0.85,60.25,0.0,0.0,1.24,14.27,6.06,58.85,21.47,49.78,64.29,147.93,0.0,503.53,874.62,0.0
0.45,62.25,0.0,0.0,3.63,14.88,5.61,50.49,20.77,51.62,84.44,120.11,0.0,681.14,872.86,0.0
0.11,63.0,0.0,0.0,6.47,14.95,4.85,41.87,20.76,54.88,106.5,94.71,0.0,787.48,835.88,0.0
-0.12,63.62,0.0,0.0,8.84,14.84,3.03,34.71,21.59,62.51,126.92,88.17,0.0,829.53,766.95,0.0
-0.33,64.62,0.0,0.0,11.0,14.24,4.31,28.52,23.32,55.56,145.39,81.32,0.0,847.42,626.36,0.0
-0.15,63.12,26.44,96.19,12.36,12.6,2.09,25.62,26.47,66.49,142.83,51.06,32.07,836.9,359.23,48.45
1.5,57.62,65.69,514.5,14.07,10.6,4.99,21.79,30.82,57.45,145.81,6.15,121.76,862.09,25.98,246.39
3.9,49.38,86.38,696.75,14.81,10.3,6.32,20.88,34.85,55.24,119.46,0.0,217.44,868.12,0.0,173.98
6.36,42.25,105.56,780.5,15.08,8.43,8.15,20.57,43.59,51.17,95.6,0.0,286.91,843.78,0.0,234.65
8.74,35.0,125.88,822.75,14.95,7.3,8.68,21.42,47.27,46.88,88.9,0.0,313.14,773.26,0.0,252.49
10.85,28.88,143.62,837.12,14.26,6.91,12.22,23.28,49.02,34.86,81.44,0.0,406.69,627.28,0.0,284.78
12.6,25.12,145.75,854.0,12.76,5.99,11.3,26.18,50.9,39.03,51.65,0.0,306.31,363.43,0.0,408.32
13.89,22.12,143.69,849.56,10.91,5.52,12.82,30.16,51.83,36.67,6.3,0.0,293.47,26.58,0.0,467.27
14.74,21.0,118.81,863.38,10.07,4.96,15.42,35.42,54.25,30.45,0.0,0.0,255.11,0.0,0.0,665.32
15.19,20.38,96.5,851.69,8.67,4.33,14.22,42.85,57.07,32.92,0.0,0.0,163.66,0.0,0.0,598.78
15.05,21.25,89.62,779.56,7.61,3.25,14.73,46.26,61.56,32.1,0.0,0.0,157.79,0.0,0.0,495.42
14.28,23.25,81.56,628.19,6.89,3.69,15.06,49.07,58.28,30.54,0.0,0.0,106.17,0.0,0.0,509.71
12.9,25.88,52.25,367.62,5.89,2.72,14.61,51.26,63.75,29.98,0.0,33.66,63.83,0.0,50.85,367.2
11.18,29.5,6.44,27.19,5.26,4.87,12.83,52.86,57.98,33.8,0.0,120.69,8.04,0.0,244.22,26.92
9.88,36.0,0.0,0.0,4.64,6.41,11.81,55.57,54.87,37.32,0.0,218.94,0.0,0.0,175.18,0.0
8.88,42.12,0.0,0.0,4.07,8.15,10.89,58.16,51.15,41.05,0.0,287.05,0.0,0.0,234.76,0.0
7.88,45.25,0.0,0.0,3.36,9.29,8.72,61.09,45.0,47.79,0.0,328.1,0.0,0.0,264.56,0.0
6.88,49.12,0.0,0.0,3.38,11.69,7.22,59.64,36.31,52.16,0.0,392.25,0.0,0.0,274.67,0.0
5.81,51.62,0.0,0.0,3.04,11.94,6.86,62.37,37.39,54.94,34.46,321.78,0.0,52.05,428.94,0.0
5.03,53.88,0.0,0.0,4.8,13.29,4.46,58.24,35.52,63.79,120.15,303.93,0.0,243.14,483.92,0.0
4.36,56.88,0.0,0.0,6.46,15.06,4.36,54.69,31.29,63.4,219.69,248.8,0.0,175.78,648.88,0.0
3.85,59.25,0.0,0.0,8.16,14.81,2.57,51.13,31.65,74.08,287.12,171.11,0.0,234.82,626.04,0.0
3.45,60.62,0.0,0.0,9.6,15.07,1.79,44.06,31.36,79.37,335.58,161.8,0.0,270.59,508.02,0.0
3.11,61.0,0.0,0.0,11.42,14.96,2.59,37.03,30.77,77.33,385.03,105.4,0.0,269.62,505.98,0.0
3.31,61.0,35.25,53.25,12.26,14.25,2.0,36.57,30.8,89.75,329.52,62.26,34.43,439.25,358.16,68.3
4.75,58.5,119.62,242.06,13.52,12.69,4.35,34.95,34.15,82.98,309.15,7.96,101.1,492.24,26.65,430.73
6.5,54.5,220.44,176.38,14.88,11.49,5.84,31.7,38.22,76.39,245.65,0.0,91.67,640.66,0.0,702.72
8.16,51.12,287.19,234.88,15.1,10.4,8.16,31.01,42.58,64.84,174.83,0.0,106.24,639.68,0.0,836.88
9.86,43.12,343.06,276.62,15.23,8.7,10.23,30.99,47.83,52.36,163.8,0.0,152.31,514.32,0.0,848.74
11.19,37.75,377.81,264.56,14.9,7.31,10.04,30.88,51.83,52.92,105.01,0.0,247.3,504.12,0.0,547.12
12.54,35.75,337.25,449.56,14.07,6.49,12.02,31.21,56.47,46.8,61.48,0.0,384.79,353.64,0.0,115.89
13.72,34.38,314.38,500.56,12.62,4.78,12.49,34.32,62.4,44.72,7.92,0.0,414.29,26.51,0.0,45.44
14.72,32.12,242.5,632.44,11.33,4.22,12.28,38.67,64.07,45.9,0.0,0.0,386.38,0.0,0.0,43.8
15.35,30.38,178.56,653.31,10.16,2.96,9.39,43.35,72.1,55.9,0.0,0.0,278.24,0.0,0.0,32.32
15.38,30.62,165.81,520.62,8.7,2.31,10.25,47.86,76.62,53.37,0.0,0.0,234.26,0.0,0.0,23.13
14.86,31.0,104.62,502.25,7.35,2.47,9.64,51.67,78.04,57.1,0.0,0.0,140.32,0.0,0.0,8.59
13.91,31.62,60.69,349.12,6.31,2.2,7.95,57.23,88.5,67.74,0.0,34.93,52.11,0.0,69.3,0.55
12.56,34.5,7.88,26.38,4.94,4.01,8.42,61.7,85.11,64.33,0.0,98.74,4.94,0.0,420.67,0.0
11.19,39.12,0.0,0.0,4.14,5.74,5.18,64.41,76.95,81.87,0.0,91.03,0.0,0.0,697.77,0.0
9.95,44.12,0.0,0.0,3.16,7.9,5.53,71.11,66.11,78.67,0.0,104.31,0.0,0.0,821.66,0.0
8.69,47.88,0.0,0.0,2.57,9.87,5.09,75.25,53.81,83.22,0.0,148.53,0.0,0.0,827.68,0.0
7.39,51.5,0.0,0.0,2.4,10.64,3.9,78.39,50.84,92.63,0.0,258.87,0.0,0.0,572.71,0.0
6.15,58.0,0.0,0.0,2.3,11.84,3.3,87.87,47.4,97.8,35.19,380.08,0.0,69.81,114.48,0.0
5.08,61.0,0.0,0.0,3.84,11.93,5.03,86.18,46.67,82.51,97.56,398.9,0.0,415.65,43.75,0.0
4.08,64.75,0.0,0.0,5.69,11.67,3.7,77.22,48.08,87.9,90.7,371.0,0.0,695.29,42.05,0.0
3.33,70.12,0.0,0.0,7.76,10.07,4.97,66.74,53.45,81.27,103.35,293.03,0.0,814.05,34.03,0.0
2.79,73.88,0.0,0.0,9.69,10.15,5.46,54.53,53.74,81.82,146.64,232.66,0.0,817.15,22.97,0.0
2.35,78.75,0.0,0.0,10.94,9.4,3.87,49.79,58.11,93.58,264.66,138.01,0.0,585.51,8.45,0.0
2.39,87.25,35.44,70.31,11.76,8.07,4.32,47.7,67.18,92.1,377.73,52.56,39.35,113.77,0.56,102.81
3.69,87.25,96.38,410.62,11.65,7.74,5.25,47.64,67.79,89.1,391.2,4.72,88.87,42.9,0.0,533.37
5.65,77.5,90.38,692.81,11.37,5.81,9.91,49.16,78.49,65.36,363.31,0.0,89.15,41.18,0.0,933.05
7.65,67.38,102.38,806.44,10.4,5.68,11.53,52.22,77.83,59.53,300.42,0.0,111.27,34.89,0.0,888.79
9.53,55.25,144.75,806.62,10.1,5.19,14.69,53.93,82.61,45.62,231.86,0.0,155.44,22.89,0.0,888.88
11.2,48.75,270.44,598.31,9.28,4.36,16.39,58.62,89.76,36.96,136.85,0.0,271.36,8.38,0.0,656.98
11.68,48.0,375.38,113.06,8.13,3.81,15.77,66.9,94.46,38.3,52.78,0.0,346.33,0.56,0.0,83.49
11.41,48.62,383.5,42.06,7.4,4.55,16.26,69.52,85.56,37.46,4.61,0.0,399.53,0.0,0.0,31.26
11.11,50.25,355.62,40.31,6.12,3.91,15.7,76.81,86.64,38.43,0.0,0.0,325.51,0.0,0.0,17.43
10.69,51.0,307.81,35.75,5.76,4.52,13.96,77.42,84.07,44.91,0.0,0.0,238.03,0.0,0.0,8.6
10.06,54.12,231.06,22.81,5.25,4.78,12.1,82.31,86.16,52.74,0.0,0.0,174.04,0.0,0.0,5.99
9.18,59.12,135.69,8.31,4.59,4.04,13.41,88.32,92.48,46.37,0.0,0.0,115.44,0.0,0.0,0.54
8.18,66.62,53.0,0.56,4.07,4.46,11.98,92.79,91.24,51.33,0.0,39.74,48.96,0.0,103.81,0.0
7.11,71.25,4.5,0.0,4.31,5.92,11.48,87.09,85.18,50.69,0.0,93.63,4.95,0.0,561.9,0.0
6.39,75.12,0.0,0.0,4.01,9.59,9.56,86.01,66.93,55.55,0.0,87.2,0.0,0.0,912.62,0.0
5.82,77.0,0.0,0.0,4.29,11.67,8.51,85.48,58.95,59.35,0.0,112.38,0.0,0.0,897.71,0.0
5.29,82.0,0.0,0.0,4.45,14.24,7.96,88.33,47.18,60.74,0.0,150.75,0.0,0.0,862.07,0.0
4.79,86.88,0.0,0.0,4.13,15.96,9.35,91.93,38.17,52.36,0.0,263.49,0.0,0.0,637.93,0.0
4.29,91.12,0.0,0.0,4.52,15.73,8.19,90.81,38.4,54.42,39.93,345.44,0.0,104.31,83.27,0.0
4.1,88.62,0.0,0.0,6.26,15.72,6.96,83.21,39.04,57.25,96.0,385.11,0.0,576.17,30.13,0.0
4.1,85.38,0.0,0.0,9.43,15.16,7.08,67.72,40.02,52.8,86.23,313.91,0.0,902.41,16.81,0.0
4.1,86.88,0.0,0.0,11.74,13.93,6.1,58.67,45.02,54.81,112.94,237.49,0.0,902.16,8.58,0.0
4.16,90.5,0.0,0.0,14.01,12.65,4.3,47.97,50.81,61.17,148.4,181.49,0.0,848.66,6.24,0.0
4.2,91.38,0.0,0.0,15.74,12.83,6.26,38.77,48.49,53.96,259.55,110.97,0.0,628.41,0.52,0.0
4.58,90.38,40.12,104.81,15.72,11.62,5.74,38.45,52.73,57.07,345.0,47.76,32.53,83.17,0.0,23.57
6.55,81.25,98.38,590.44,15.44,10.89,6.26,39.83,53.04,58.16,377.9,4.75,120.39,29.56,0.0,97.92
9.29,68.5,85.25,892.19,14.89,9.63,8.06,40.82,55.27,54.22,308.11,0.0,201.69,16.5,0.0,42.44
11.8,58.38,113.5,906.62,13.91,8.89,8.14,45.07,57.8,56.35,237.21,0.0,236.68,8.57,0.0,31.82
13.82,48.75,146.06,835.25,12.92,8.42,8.77,49.84,58.87,53.89,185.21,0.0,331.28,6.37,0.0,94.9
15.56,39.38,255.62,618.88,12.53,8.85,11.79,49.56,54.37,42.25,108.74,0.0,420.03,0.51,0.0,94.29
15.7,38.5,344.56,83.06,11.43,8.06,12.7,53.42,54.9,40.17,47.16,0.0,436.13,0.0,0.0,107.07
15.21,40.62,370.69,29.0,10.59,7.17,13.24,54.21,56.44,39.04,4.66,0.0,430.56,0.0,0.0,179.72
14.66,41.62,302.31,16.19,9.66,6.83,13.44,55.14,53.77,38.37,0.0,0.0,379.93,0.0,0.0,119.42
13.9,45.12,236.94,8.56,9.08,6.04,13.3,57.03,55.03,39.68,0.0,0.0,321.44,0.0,0.0,190.7
13.16,48.88,188.94,6.5,8.65,4.95,13.98,57.94,58.58,39.66,0.0,0.0,239.33,0.0,0.0,330.73
12.28,50.62,106.5,0.5,8.6,5.71,13.91,55.38,56.23,40.36,0.0,0.0,126.57,0.0,0.0,501.01
11.28,54.12,46.56,0.0,8.0,5.47,13.91,55.14,58.23,41.05,0.0,31.92,64.38,0.0,23.13,443.68
10.34,55.38,4.56,0.0,7.27,6.31,12.77,56.03,57.96,44.04,0.0,120.82,8.67,0.0,98.27,33.91
9.69,55.0,0.0,0.0,6.71,7.87,12.16,54.26,54.99,46.83,0.0,199.0,0.0,0.0,41.88,0.0
9.25,56.25,0.0,0.0,6.01,8.31,11.08,55.14,55.67,49.57,0.0,239.65,0.0,0.0,32.22,0.0
8.85,57.0,0.0,0.0,5.27,9.22,8.47,57.29,52.25,60.93,0.0,342.7,0.0,0.0,98.17,0.0
8.39,56.38,0.0,0.0,5.44,11.28,9.03,57.37,43.87,61.25,0.0,406.02,0.0,0.0,91.15,0.0
7.95,55.38,0.0,0.0,5.34,12.18,7.79,58.8,41.77,65.99,31.61,421.09,0.0,22.91,103.38,0.0
7.36,55.62,0.0,0.0,6.34,12.89,7.44,57.85,40.08,63.99,121.03,420.19,0.0,98.44,175.39,0.0
6.6,54.75,0.0,0.0,7.77,13.26,7.36,55.37,38.88,59.98,197.65,375.18,0.0,41.59,117.93,0.0
5.99,55.25,0.0,0.0,8.4,13.31,9.15,55.34,39.65,53.38,241.14,321.69,0.0,32.42,190.85,0.0
5.55,56.0,0.0,0.0,9.45,13.71,7.74,51.44,40.45,59.73,348.41,234.89,0.0,99.8,324.58,0.0
5.21,58.5,0.0,0.0,11.03,13.63,7.32,44.69,41.18,60.65,399.01,124.19,2.31,89.57,491.6,0.0
5.22,59.38,31.31,22.69,11.92,13.36,7.76,42.58,42.77,59.56,413.58,62.07,26.19,101.54,427.72,0.0
6.36,57.75,121.25,98.62,12.71,12.29,8.15,40.6,45.65,59.38,415.0,8.4,75.25,173.23,32.83,0.0
7.69,55.75,196.31,41.31,13.17,11.58,8.22,39.13,48.97,60.04,372.81,0.0,138.08,117.19,0.0,0.87
8.47,55.0,242.62,32.62,13.32,10.71,9.97,39.64,50.98,56.01,321.82,0.0,210.46,190.93,0.0,5.77
9.64,50.62,354.12,101.44,13.58,9.12,10.27,40.85,58.34,54.54,232.66,0.0,260.95,321.51,0.0,10.38
10.82,45.5,392.0,88.0,13.5,9.05,13.3,41.59,61.19,41.88,123.0,0.0,347.08,486.9,0.0,15.39
11.7,43.38,406.06,99.69,13.09,8.12,12.17,43.64,64.5,43.82,60.91,0.0,342.2,419.73,0.0,19.55
12.56,41.12,409.81,171.06,12.05,7.77,14.09,46.45,62.55,37.96,8.26,0.0,379.35,32.29,0.0,29.98
13.09,39.38,370.44,116.44,11.28,7.66,15.36,50.05,58.74,40.98,0.0,0.0,371.93,0.0,0.0,32.15
13.32,39.62,321.94,191.0,10.52,8.47,14.96,51.68,56.25,54.97,0.0,0.0,292.11,0.0,0.0,19.39
13.46,41.25,230.44,318.44,9.44,7.74,15.21,57.05,59.74,51.09,0.0,0.0,213.37,0.0,0.0,12.55
13.38,42.0,121.81,482.19,9.05,7.52,13.58,61.15,59.83,45.31,0.0,2.35,122.53,0.0,0.0,4.94
12.86,44.5,59.75,411.75,8.29,7.83,13.17,63.75,59.28,42.13,0.0,26.31,47.41,0.0,0.0,0.36
11.85,47.25,8.12,31.75,7.93,8.27,12.44,61.84,58.88,45.39,0.0,75.91,4.02,0.0,0.0,0.0
11.03,51.12,0.0,0.0,7.81,8.71,11.79,58.12,58.08,47.78,0.0,143.26,0.0,0.0,0.91,0.0
10.36,52.38,0.0,0.0,8.13,10.01,11.02,57.69,55.81,49.62,0.0,211.2,0.0,0.0,5.79,0.0
9.72,55.75,0.0,0.0,7.74,10.66,11.92,59.75,53.08,53.95,0.0,268.78,0.0,0.0,10.69,0.0
9.06,61.12,0.0,0.0,7.62,12.61,10.71,59.41,44.19,72.81,2.36,331.39,0.0,0.0,14.7,0.0
8.43,63.0,0.0,0.0,7.86,12.5,8.74,59.14,42.85,86.47,26.38,350.5,0.0,0.0,20.03,0.0
8.07,61.12,0.0,0.0,8.33,13.83,8.54,58.63,38.67,78.74,76.23,372.77,0.0,0.0,29.46,0.0
7.94,57.5,0.0,0.0,8.95,14.7,7.66,57.1,43.12,78.07,145.85,355.91,0.0,0.92,30.77,0.0
7.84,59.12,0.0,0.0,10.04,14.69,7.42,55.72,56.04,77.92,211.57,286.8,0.0,5.8,19.04,0.0
7.74,59.75,0.0,0.0,10.86,14.92,7.49,52.35,52.17,75.63,272.7,209.22,0.0,10.84,12.3,0.0
7.7,59.0,2.38,0.0,12.26,14.06,4.89,45.34,43.84,87.48,323.54,127.08,2.21,14.35,5.13,0.0
7.89,59.0,26.44,0.0,12.66,13.62,4.61,42.36,40.88,87.45,354.66,49.02,25.91,20.26,0.37,0.0
8.38,58.38,76.56,0.0,13.71,12.92,6.48,39.03,43.95,79.42,369.48,4.16,81.98,29.2,0.0,0.0
9.16,56.12,148.44,0.94,14.37,12.18,5.7,44.18,46.51,87.78,347.89,0.0,129.94,30.07,0.0,0.85
10.06,55.62,211.94,5.81,14.56,11.37,8.44,56.58,48.44,75.06,284.15,0.0,214.38,18.87,0.0,5.54
11.03,51.62,276.62,11.0,14.78,11.36,8.88,52.71,56.28,76.45,207.14,0.0,252.72,12.18,0.0,9.03
11.96,46.5,315.69,14.0,14.3,10.34,9.78,43.11,74.85,77.09,129.35,0.0,298.21,5.22,0.0,13.27
12.8,41.88,358.81,20.5,13.84,8.95,10.55,40.25,85.23,74.84,49.82,0.0,306.96,0.37,0.0,12.96
13.6,39.38,366.19,28.94,13.16,8.35,10.4,43.22,79.81,65.71,4.24,0.0,287.13,0.0,0.0,12.36
14.09,45.25,339.88,29.38,12.37,7.31,10.27,45.88,80.1,52.32,0.0,0.0,260.05,0.0,0.0,11.05
14.45,57.12,281.5,18.69,11.55,6.91,10.75,47.84,80.96,53.71,0.0,0.0,224.81,0.0,0.0,6.54
14.66,53.25,205.06,12.06,11.08,6.8,9.42,57.45,79.82,55.66,0.0,0.0,152.75,0.0,0.0,1.8
14.51,42.38,131.62,5.31,10.16,5.4,9.71,75.86,84.49,43.57,0.0,2.29,102.05,0.0,0.0,0.12
14.03,39.62,50.62,0.38,9.05,5.03,10.77,84.62,84.98,38.1,0.0,26.73,46.52,0.0,0.0,0.0
13.36,42.5,4.31,0.0,8.26,6.31,8.48,80.34,80.46,44.82,0.0,80.96,3.62,0.0,0.0,0.0
12.54,45.25,0.0,0.0,7.14,6.38,8.63,81.11,83.89,44.91,0.0,136.94,0.0,0.0,0.89,0.0
11.7,47.25,0.0,0.0,6.66,8.05,8.66,82.48,77.22,44.93,0.0,208.85,0.0,0.0,5.39,0.0
10.84,58.62,0.0,0.0,6.45,8.65,6.2,81.91,77.72,51.62,0.0,248.76,0.0,0.0,8.89,0.0
10.0,76.88,0.0,0.0,5.66,9.35,6.91,82.99,79.61,47.11,2.34,289.6,0.0,0.0,12.88,0.0
9.14,84.0,0.0,0.0,5.24,10.03,3.56,83.74,77.86,59.68,27.15,296.29,0.0,0.0,12.51,0.0
8.18,80.88,0.0,0.0,6.22,10.19,4.54,80.98,66.73,55.85,80.45,282.94,0.0,0.0,12.18,0.0
6.99,82.12,0.0,0.0,6.72,10.28,1.9,81.94,52.28,67.89,140.44,260.21,0.0,0.92,11.05,0.0
6.44,84.0,0.0,0.0,7.86,10.57,1.67,78.3,54.41,65.68,206.08,222.0,0.0,5.32,6.46,0.0
6.15,84.0,0.0,0.0,8.54,9.93,-0.36,78.36,53.77,73.8,246.79,158.75,0.0,8.82,1.87,0.0
5.88,81.5,2.38,0.0,9.13,9.97,-0.9,80.86,42.78,77.32,285.3,104.02,4.47,12.69,0.12,23.98
5.42,82.5,27.56,0.0,9.76,10.29,-0.51,79.37,39.49,75.64,290.95,45.04,46.41,12.29,0.0,207.35
6.14,81.5,79.94,0.0,10.08,8.95,0.94,67.24,43.41,68.44,280.84,3.75,115.92,12.09,0.0,347.65
7.01,80.0,143.94,0.94,10.29,8.6,1.83,52.27,45.01,65.66,260.3,0.0,178.13,11.06,0.0,414.1
7.7,79.38,203.31,5.25,10.48,8.1,3.67,54.77,46.9,58.38,220.6,0.0,234.49,6.42,0.0,498.62
8.44,79.0,244.81,8.75,10.18,6.43,3.62,52.82,50.81,55.68,161.75,0.0,245.78,1.9,0.0,483.07
8.95,82.12,281.0,12.5,10.1,6.27,5.44,42.39,49.49,47.51,105.01,0.0,281.58,0.12,0.0,507.27
9.54,80.88,285.62,12.06,10.05,4.17,5.86,40.19,57.28,46.51,44.3,0.0,288.91,0.0,0.0,466.97
9.99,67.75,278.75,12.0,9.19,3.95,7.73,42.7,58.42,40.95,3.81,0.0,301.23,0.0,0.0,510.24
10.29,52.25,260.38,11.06,8.58,1.78,9.61,45.07,68.45,35.71,0.0,0.0,294.57,0.0,0.0,569.32
10.4,55.12,219.19,6.38,7.81,1.0,7.78,47.89,69.15,41.9,0.0,0.0,215.92,0.0,0.0,493.23
10.4,51.88,164.75,1.94,6.54,-0.4,9.38,50.41,74.02,37.88,0.0,0.0,172.66,0.0,0.0,563.95
10.21,42.0,106.0,0.12,5.95,-0.86,7.95,50.69,77.1,39.78,0.0,4.49,119.97,0.0,24.05,415.31
9.85,40.88,43.56,0.0,4.48,-0.55,6.28,56.08,75.88,45.73,0.0,46.26,56.1,0.0,206.71,279.37
9.39,42.0,3.88,0.0,3.65,0.6,4.39,59.71,70.16,55.35,0.0,113.27,7.26,0.0,339.7,20.22
8.57,45.12,0.0,0.0,1.73,1.7,4.78,68.72,66.27,55.1,0.0,176.53,0.0,0.0,410.39,0.0
7.57,48.88,0.0,0.0,0.67,3.34,3.92,70.89,59.82,58.32,0.0,229.25,0.0,0.0,487.46,0.0
6.64,50.0,0.0,0.0,-0.42,4.1,2.13,74.14,53.9,65.45,0.0,254.8,0.0,0.0,500.78,0.0
5.67,51.88,0.0,0.0,-0.84,5.65,-0.26,76.99,46.81,78.37,4.49,285.94,0.0,24.09,515.13,0.0
4.74,54.88,0.0,0.0,-0.57,6.41,0.35,76.0,44.82,74.13,46.19,301.23,0.0,206.38,486.89,0.0
3.4,61.0,0.0,0.0,0.43,7.77,-2.22,71.02,40.85,83.76,111.95,301.99,0.0,335.72,511.53,0.0
1.68,69.0,0.0,0.0,1.63,8.96,-1.21,66.58,37.54,73.94,175.74,282.0,0.0,408.54,545.03,0.0
0.38,72.62,0.0,0.0,3.18,8.19,-1.06,60.53,40.76,69.2,226.62,222.52,0.0,481.89,508.3,0.0
-0.44,74.25,0.0,0.0,4.33,8.91,-2.71,53.01,39.25,71.39,259.3,167.21,0.0,509.64,546.13,0.0
-0.82,76.88,4.5,24.12,5.76,7.96,-2.84,46.47,39.76,70.16,288.13,120.01,4.36,519.07,415.46,40.59
-0.59,76.12,46.12,206.06,6.68,6.66,-1.29,43.97,44.56,62.24,307.4,57.7,43.18,496.85,287.38,379.2
0.29,71.88,110.62,331.75,7.78,5.08,-2.89,40.8,52.87,73.67,302.37,7.66,63.76,512.17,21.33,512.36
1.58,66.88,174.94,406.69,8.63,4.58,0.08,38.46,55.93,60.58,275.72,0.0,85.99,532.89,0.0,741.58
3.04,61.25,224.0,476.31,8.39,3.49,2.3,40.19,60.22,49.86,225.82,0.0,109.5,515.84,0.0,851.84
4.54,52.12,263.81,518.5,8.67,1.95,3.39,39.93,66.28,44.62,164.48,0.0,126.77,537.22,0.0,856.81
5.85,46.12,290.31,523.0,7.96,0.09,5.55,39.76,76.5,38.54,120.04,0.0,159.52,415.54,0.0,902.55
6.92,43.12,313.56,506.81,6.85,-0.3,6.58,43.97,77.94,37.73,58.51,0.0,166.72,291.38,0.0,896.8
7.8,40.75,302.75,512.81,5.42,-1.86,6.91,51.62,81.69,37.23,7.86,0.0,153.8,21.89,0.0,863.62
8.35,39.38,269.44,520.75,4.48,-1.54,8.37,56.34,75.78,34.8,0.0,0.0,145.12,0.0,0.0,915.47
8.56,39.62,229.12,523.38,3.27,-1.65,6.13,61.17,72.35,41.88,0.0,0.0,98.43,0.0,0.0,750.79
8.47,40.62,161.75,528.31,1.86,-2.6,7.33,66.7,70.82,38.11,0.0,0.0,88.14,0.0,0.0,785.04
7.96,39.75,120.06,415.62,0.27,-2.82,6.81,75.56,70.02,38.53,0.0,4.37,73.66,0.0,40.67,673.03
7.01,43.38,59.31,295.38,-0.63,-1.93,5.82,79.85,65.37,40.24,0.0,41.37,47.93,0.0,363.32,443.91
5.72,50.38,8.06,22.44,-1.68,-2.2,2.91,80.65,70.33,48.71,0.0,67.29,6.74,0.0,540.68,29.8
4.39,56.75,0.0,0.0,-1.71,-0.01,2.78,76.7,60.98,53.45,0.0,85.44,0.0,0.0,736.79,0.0
3.09,62.12,0.0,0.0,-1.94,1.88,1.65,73.93,51.43,63.81,0.0,106.44,0.0,0.0,828.04,0.0
1.79,67.12,0.0,0.0,-2.54,3.24,1.02,70.53,45.12,71.71,0.0,125.41,0.0,0.0,847.66,0.0
0.42,74.62,0.0,0.0,-2.8,5.01,3.01,69.95,40.14,63.95,4.38,153.82,0.0,40.71,870.3,0.0
-0.91,81.75,0.0,0.0,-2.25,6.12,3.59,66.93,39.05,62.11,40.46,161.58,0.0,355.38,869.15,0.0
-1.52,79.62,0.0,0.0,-1.85,6.75,2.03,68.67,37.68,92.7,69.05,152.06,0.0,554.84,853.81,0.0
-1.85,77.62,0.0,0.0,-0.06,7.74,2.27,61.18,36.53,100.0,85.16,139.12,0.0,734.4,877.61,0.0
-2.19,75.5,0.0,0.0,1.68,6.77,2.26,52.22,40.13,100.0,104.91,103.37,0.0,816.15,788.49,0.0
-2.49,70.25,0.0,0.0,3.17,7.24,4.47,45.37,38.37,96.14,124.74,87.57,0.0,843.08,779.96,0.0
-2.79,69.88,4.38,40.75,4.74,6.62,3.86,40.95,39.08,100.0,150.97,72.67,4.42,854.18,664.05,33.02
-2.52,68.5,39.56,347.44,5.89,5.54,5.89,39.72,41.06,90.91,159.01,47.02,46.23,855.32,435.55,313.57
-1.55,67.0,70.81,569.0,6.67,3.4,6.17,37.9,47.11,95.02,151.18,6.99,86.59,848.9,30.93,477.34
-0.1,61.38,84.88,732.0,7.42,2.89,8.8,37.39,53.04,81.98,136.12,0.0,130.35,858.68,0.0,634.71
1.5,53.0,103.38,804.25,7.09,2.05,9.14,39.26,62.09,80.77,105.84,0.0,155.54,807.34,0.0,600.39
3.1,45.62,124.06,838.5,7.19,1.47,11.56,38.49,69.55,67.08,87.29,0.0,203.82,777.42,0.0,633.39
4.51,41.75,148.12,838.06,6.52,2.46,14.67,39.35,66.67,50.86,72.18,0.0,268.37,659.55,0.0,684.93
5.69,40.38,156.44,841.5,5.41,2.95,14.97,41.47,65.24,49.37,46.57,0.0,236.68,431.37,0.0,659.9
6.6,38.12,150.31,844.0,3.65,2.4,16.46,46.3,90.35,46.69,7.12,0.0,224.58,31.49,0.0,682.85
7.15,38.25,133.12,839.75,2.94,2.73,18.41,52.83,100.0,39.98,0.0,0.0,240.52,0.0,0.0,685.63
7.36,38.38,108.31,826.19,2.25,2.93,17.53,61.24,100.0,43.08,0.0,0.0,182.34,0.0,0.0,580.74
7.15,38.62,87.0,774.88,1.7,4.2,19.08,68.46,98.07,38.86,0.0,0.0,164.98,0.0,0.0,579.19
6.44,39.62,71.69,655.06,2.18,3.98,18.65,68.02,100.0,41.54,0.0,4.46,128.67,0.0,33.32,447.53
