Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
11.54,43.62,121.75,774.88,4.72,2.08,19.25,70.23,75.77,26.4,0.0,0.0,350.74,0.0,0.0,242.39
11.12,45.25,87.38,732.62,3.8,1.85,17.67,71.7,75.27,30.76,0.0,0.0,211.73,0.0,0.0,278.32
10.21,48.5,61.12,604.69,2.9,2.75,17.43,70.61,70.85,31.83,0.0,0.0,121.61,0.0,0.0,286.92
8.86,54.38,34.0,330.69,1.71,1.66,15.15,75.13,80.93,39.65,0.0,9.32,39.08,0.0,119.24,193.84
7.3,58.25,0.0,0.0,1.08,3.88,13.39,80.81,72.16,46.25,0.0,48.0,0.0,0.0,653.79,0.0
6.01,64.0,0.0,0.0,1.57,7.64,12.36,80.19,57.65,56.71,0.0,67.71,0.0,0.0,901.7,0.0
4.85,69.5,0.0,0.0,2.02,11.1,12.85,76.13,47.33,60.34,0.0,80.54,0.0,0.0,993.96,0.0
3.71,72.25,0.0,0.0,2.0,13.46,13.01,74.51,36.59,61.73,0.0,104.64,0.0,0.0,921.9,0.0
2.61,72.38,0.0,0.0,2.49,15.84,10.54,72.24,30.78,76.96,0.0,250.37,0.0,0.0,652.14,0.0
1.51,76.38,0.0,0.0,2.0,17.56,12.65,79.03,28.17,68.78,9.57,399.34,0.0,122.34,181.79,0.0
1.35,79.0,0.0,0.0,4.0,17.44,10.4,71.52,29.16,81.34,48.44,395.87,0.0,659.8,190.03,0.0
1.75,79.0,0.0,0.0,7.47,18.46,12.28,58.38,27.22,70.95,66.88,378.3,0.0,890.72,261.87,0.0
1.96,76.5,0.0,0.0,10.9,18.57,12.05,48.04,27.83,76.25,79.39,335.18,0.0,979.86,231.63,0.0
2.12,73.75,0.0,0.0,13.65,17.56,12.36,36.1,31.0,77.81,106.1,210.08,0.0,934.76,276.16,0.0
2.26,73.62,0.0,0.0,16.17,16.89,12.03,30.08,33.17,81.26,256.66,117.25,0.0,668.51,276.61,0.0
2.3,77.12,9.81,125.44,17.5,15.02,11.43,28.27,40.01,90.22,397.86,38.73,11.08,181.11,192.11,84.31
4.11,70.88,48.88,665.81,17.58,13.31,12.04,28.89,46.5,93.41,399.69,0.0,58.48,191.86,0.0,416.43
7.32,59.12,66.06,879.75,18.17,12.39,13.87,27.8,56.61,87.98,370.9,0.0,100.16,256.74,0.0,508.43
10.72,48.75,78.25,965.75,18.23,12.5,17.93,28.54,61.92,67.77,327.4,0.0,164.18,226.26,0.0,623.1
13.81,35.62,107.56,947.62,17.51,12.47,18.66,31.13,64.3,62.95,209.26,0.0,216.87,275.08,0.0,488.05
16.46,29.38,262.94,684.88,16.62,11.18,21.55,33.83,73.73,51.93,115.06,0.0,256.74,271.46,0.0,545.41
17.46,28.38,396.38,180.44,14.95,12.06,23.59,40.2,71.95,45.0,38.55,0.0,307.59,191.25,0.0,503.09
17.69,28.62,403.5,193.69,13.27,10.92,24.62,46.62,78.55,41.16,0.0,0.0,317.93,0.0,0.0,425.03
17.93,28.38,363.5,251.62,12.4,11.79,25.24,56.55,73.6,39.2,0.0,0.0,261.64,0.0,0.0,467.16
17.94,29.25,319.62,220.88,12.33,11.66,26.33,62.71,78.5,35.57,0.0,0.0,201.43,0.0,0.0,567.19
17.46,31.25,208.44,274.0,12.2,11.78,27.51,65.59,81.35,32.15,0.0,0.0,165.39,0.0,0.0,542.63
16.39,34.5,112.88,266.31,11.51,11.6,26.98,72.11,83.94,33.24,0.0,0.0,117.83,0.0,0.0,389.74
14.9,40.38,38.38,190.38,11.76,11.34,24.11,73.53,90.8,39.51,0.0,11.01,45.26,0.0,83.78,211.91
13.24,46.75,0.0,0.0,11.18,12.34,22.69,77.15,91.51,41.42,0.0,59.77,0.0,0.0,425.62,0.0
12.41,56.5,0.0,0.0,11.55,14.43,20.52,74.93,84.68,50.68,0.0,104.58,0.0,0.0,530.87,0.0
12.18,63.5,0.0,0.0,11.47,17.72,21.17,79.63,68.83,48.17,0.0,161.78,0.0,0.0,613.99,0.0
11.97,66.88,0.0,0.0,11.49,19.32,18.09,83.11,60.22,58.87,0.0,228.21,0.0,0.0,513.58,0.0
11.78,70.5,0.0,0.0,11.39,21.84,17.31,85.28,50.91,62.33,0.0,262.24,0.0,0.0,557.11,0.0
11.51,75.12,0.0,0.0,11.3,23.81,16.67,91.09,44.31,66.81,10.97,312.6,0.0,83.51,511.3,0.0
11.4,75.75,0.0,0.0,12.48,24.98,16.8,90.57,40.14,63.01,60.41,326.69,0.0,430.21,436.74,0.0
11.34,76.25,0.0,0.0,14.72,25.71,14.87,83.03,37.97,69.45,106.79,270.98,0.0,542.09,483.83,0.0
11.3,80.75,0.0,0.0,17.61,26.5,15.29,69.35,35.16,67.65,160.58,203.87,0.0,609.44,574.07,0.0
11.24,84.88,0.0,0.0,19.66,27.01,14.73,58.86,33.39,68.6,233.89,159.89,0.0,526.35,524.57,0.0
11.2,86.62,0.0,0.0,21.99,26.29,14.38,50.39,35.06,68.35,265.0,112.54,0.0,562.96,372.24,0.0
11.26,91.38,10.94,83.25,23.93,24.16,15.05,43.96,39.38,64.45,315.11,45.41,16.52,515.4,212.61,9.01
12.61,89.62,61.06,434.81,25.16,22.61,15.3,39.63,41.65,64.39,331.06,0.0,96.67,442.59,0.0,39.75
14.96,81.38,109.0,553.31,25.94,20.91,16.59,37.36,49.34,60.87,275.64,0.0,195.83,492.17,0.0,42.22
17.52,69.88,159.38,604.88,26.58,20.7,16.67,34.96,49.9,65.67,205.09,0.0,268.95,577.5,0.0,90.4
19.94,57.5,239.56,539.12,26.76,18.74,18.19,34.0,56.37,61.43,157.13,0.0,345.53,515.53,0.0,102.19
22.11,49.88,267.75,568.81,25.95,17.89,19.66,35.97,59.91,54.4,109.89,0.0,402.33,363.5,0.0,158.37
24.02,43.62,317.62,519.5,24.18,17.12,21.87,39.31,64.78,46.34,45.49,0.0,454.91,212.96,0.0,159.29
25.32,39.12,335.44,448.44,22.57,16.72,22.44,41.77,63.38,45.66,0.0,0.0,430.39,0.0,0.0,156.38
26.14,36.75,280.31,500.5,21.1,15.29,23.5,48.67,67.47,43.3,0.0,0.0,396.73,0.0,0.0,242.59
26.65,34.75,206.31,580.94,20.47,15.1,22.18,50.76,68.57,46.96,0.0,0.0,304.44,0.0,0.0,201.07
26.55,34.62,154.38,506.5,19.06,14.55,23.2,55.13,69.49,42.91,0.0,0.0,258.48,0.0,0.0,144.85
25.65,36.88,107.25,354.75,18.19,14.16,21.84,58.71,69.48,47.98,0.0,0.0,142.16,0.0,0.0,97.97
24.2,39.25,45.56,213.31,17.35,14.4,22.03,63.76,67.72,46.84,0.0,15.82,51.92,0.0,8.63,61.07
22.54,41.88,0.0,0.0,16.67,14.88,19.67,63.57,66.44,57.58,0.0,93.93,0.0,0.0,38.63,0.0
21.27,48.0,0.0,0.0,15.5,16.07,19.49,66.49,63.31,60.59,0.0,189.07,0.0,0.0,40.77,0.0
20.27,51.62,0.0,0.0,15.01,16.81,19.22,69.04,65.02,61.28,0.0,271.69,0.0,0.0,91.33,0.0
19.34,53.88,0.0,0.0,14.47,18.25,19.62,69.94,61.16,60.08,0.0,347.11,0.0,0.0,102.65,0.0
18.44,57.5,0.0,0.0,14.05,19.64,18.99,70.05,54.51,67.07,0.0,401.54,0.0,0.0,158.06,0.0
17.54,62.75,0.0,0.0,14.08,21.34,18.02,69.36,48.23,71.87,15.47,438.96,0.0,8.44,153.71,0.0
16.64,63.75,0.0,0.0,14.67,22.05,17.96,67.47,47.02,70.17,92.56,418.95,0.0,38.06,152.22,0.0
15.68,65.5,0.0,0.0,15.81,22.9,17.78,64.53,45.34,73.83,185.69,381.02,0.0,40.04,232.99,0.0
14.93,69.5,0.0,0.0,16.88,22.46,17.88,64.7,46.04,73.81,273.07,310.91,0.0,91.79,205.35,0.0
14.39,70.38,0.0,0.0,18.28,22.93,16.85,61.02,43.76,79.62,347.9,253.71,0.0,102.89,142.17,0.0
13.95,70.62,0.0,0.0,19.62,22.01,15.96,54.57,47.43,82.43,401.15,143.86,0.0,157.91,99.14,0.0
13.8,71.0,15.12,8.25,21.08,21.61,16.99,49.17,48.36,76.43,430.98,50.43,17.93,150.91,59.31,22.69
14.49,68.5,91.19,37.5,21.85,19.87,17.5,47.7,56.79,76.99,413.22,0.0,85.65,150.14,0.0,189.95
15.59,65.75,182.31,39.31,22.6,19.39,21.07,46.36,61.04,65.79,373.16,0.0,178.46,228.18,0.0,479.17
16.94,64.38,274.44,92.25,22.61,19.03,22.92,45.58,62.14,70.23,314.14,0.0,258.79,207.48,0.0,166.49
18.31,60.88,348.69,103.12,22.8,18.98,23.68,44.19,63.1,64.69,251.33,0.0,270.48,140.84,0.0,30.05
19.61,54.62,400.75,157.75,22.09,18.42,25.43,47.15,70.04,49.44,144.71,0.0,251.61,99.72,0.0,10.17
20.85,50.12,423.0,148.12,21.39,17.69,23.08,49.12,73.63,57.99,49.69,0.0,285.02,58.44,0.0,49.83
21.68,48.38,407.5,148.06,19.97,17.57,24.8,56.39,72.28,49.81,0.0,0.0,366.15,0.0,0.0,227.04
22.34,47.38,365.31,223.38,19.33,17.48,25.27,61.27,75.47,48.09,0.0,0.0,280.56,0.0,0.0,351.16
22.73,45.12,317.38,209.62,18.93,17.53,28.13,62.57,75.78,46.08,0.0,0.0,281.49,0.0,0.0,102.65
22.68,44.62,248.94,139.5,18.66,17.03,25.5,64.61,78.62,69.21,0.0,0.0,121.36,0.0,0.0,5.0
22.16,46.88,145.56,100.31,18.13,16.6,25.46,71.52,78.97,77.1,0.0,0.0,76.57,0.0,0.0,10.19
21.21,49.88,48.94,57.56,17.53,17.16,24.18,74.5,75.53,84.78,0.0,18.16,40.92,0.0,22.97,40.43
20.05,56.0,0.0,0.0,17.37,17.94,22.71,73.33,74.75,88.47,0.0,88.48,0.0,0.0,196.22,0.0
19.29,61.5,0.0,0.0,17.33,21.05,23.64,76.3,65.89,77.16,0.0,178.17,0.0,0.0,478.4,0.0
18.85,63.0,0.0,0.0,17.35,23.02,22.19,76.77,69.74,81.07,0.0,260.65,0.0,0.0,167.69,0.0
18.39,66.12,0.0,0.0,17.12,23.87,20.55,78.12,63.85,86.12,0.0,274.21,0.0,0.0,30.47,0.0
17.89,73.0,0.0,0.0,16.92,24.78,21.79,77.23,51.97,75.01,0.0,240.93,0.0,0.0,9.74,0.0
17.39,75.38,0.0,0.0,17.25,23.74,20.5,75.07,55.49,81.05,18.27,299.82,0.0,23.11,52.41,0.0
17.2,74.38,0.0,0.0,18.15,25.06,17.83,73.62,48.91,94.83,89.89,373.32,0.0,199.36,231.49,0.0
17.2,77.12,0.0,0.0,21.04,25.97,17.89,65.95,45.92,90.51,178.02,296.0,0.0,478.01,370.49,0.0
17.2,77.75,0.0,0.0,23.07,27.6,17.19,69.49,47.98,93.54,261.57,271.53,0.0,168.28,99.01,0.0
17.2,77.62,0.0,0.0,23.96,26.07,15.39,63.42,66.61,100.0,276.07,126.74,0.0,30.67,5.22,0.0
17.2,75.5,0.0,0.0,24.46,25.54,16.61,53.24,76.68,93.28,235.59,77.01,0.0,9.53,10.25,0.0
17.32,74.62,18.38,23.25,24.07,24.32,15.77,54.25,83.95,96.7,307.22,41.33,13.44,53.71,40.84,61.01
18.34,72.5,91.31,202.5,25.2,23.22,16.34,48.45,85.49,96.64,376.91,0.0,70.26,233.72,0.0,320.71
21.03,66.0,177.88,477.62,26.31,23.31,18.23,44.83,79.08,89.91,303.72,0.0,141.59,380.15,0.0,368.59
23.11,69.25,262.5,168.88,27.33,22.19,21.41,48.93,81.04,73.04,266.54,0.0,265.38,97.2,0.0,132.81
24.04,63.0,277.94,30.88,26.36,20.99,21.4,65.3,83.56,69.02,129.43,0.0,315.44,5.33,0.0,160.95
24.18,54.5,230.25,9.31,25.58,21.17,23.78,76.46,78.63,55.14,77.22,0.0,362.28,10.28,0.0,113.25
24.35,53.0,314.62,55.0,24.39,20.14,24.18,83.53,83.27,53.53,41.54,0.0,410.96,41.04,0.0,305.24
25.31,48.0,380.5,235.94,23.47,18.4,25.32,83.99,91.23,48.91,0.0,0.0,399.22,0.0,0.0,266.61
26.61,43.75,311.44,389.81,23.14,17.93,27.14,80.04,90.2,42.69,0.0,0.0,370.92,0.0,0.0,370.52
27.1,49.88,261.56,95.38,22.2,17.24,26.95,81.02,93.21,42.07,0.0,0.0,244.68,0.0,0.0,495.42
26.6,64.0,132.12,5.44,21.21,16.09,26.27,82.28,99.97,45.23,0.0,0.0,221.02,0.0,0.0,211.18
25.61,76.25,77.44,10.31,20.86,16.45,24.97,80.44,94.33,52.49,0.0,0.0,132.06,0.0,0.0,143.54
24.45,83.12,41.75,41.25,19.96,16.0,25.2,84.39,95.23,50.83,0.0,13.66,52.36,0.0,62.01,64.77
23.69,82.5,0.0,0.0,18.69,16.82,22.95,89.42,93.57,60.55,0.0,72.82,0.0,0.0,332.39,0.0
23.0,81.0,0.0,0.0,17.96,18.84,23.53,90.04,86.33,60.31,0.0,148.3,0.0,0.0,386.05,0.0
22.2,81.0,0.0,0.0,17.27,21.09,20.96,93.04,74.77,72.55,0.0,259.63,0.0,0.0,129.94,0.0
21.4,81.0,0.0,0.0,16.43,21.76,20.21,97.61,67.32,75.64,0.0,324.07,0.0,0.0,165.35,0.0
20.6,82.25,0.0,0.0,16.38,23.35,20.5,94.86,56.95,71.63,0.0,351.8,0.0,0.0,109.97,0.0
19.8,85.5,0.0,0.0,16.11,24.17,18.62,94.49,53.58,78.58,13.77,410.64,0.0,62.5,304.99,0.0
18.94,87.62,0.0,0.0,17.06,25.38,17.34,92.04,48.7,83.78,74.1,400.92,0.0,338.22,267.74,0.0
17.98,89.88,0.0,0.0,19.14,26.67,18.51,84.54,44.22,76.89,151.65,359.31,0.0,394.77,358.91,0.0
17.29,92.88,0.0,0.0,20.94,26.88,16.93,75.63,42.29,90.16,256.75,243.46,0.0,128.5,492.96,0.0
16.73,95.25,0.0,0.0,21.94,26.55,17.23,66.47,44.37,87.88,328.38,225.61,0.0,167.55,215.56,0.0
16.31,95.38,0.0,0.0,23.13,25.61,14.67,57.85,50.31,100.0,346.55,138.65,0.0,108.33,150.71,0.0
16.2,93.75,13.88,63.0,24.16,25.14,16.12,53.6,51.04,95.27,410.47,52.15,18.89,304.87,64.51,8.1
17.26,90.5,75.38,344.06,25.4,23.39,17.61,48.6,58.77,87.68,401.77,0.0,78.56,268.31,0.0,33.5
19.4,82.75,155.0,403.5,26.44,23.09,18.13,44.99,62.34,86.13,353.5,0.0,109.83,353.11,0.0,15.3
20.8,76.5,253.88,127.06,26.84,21.33,17.79,42.39,70.71,90.18,242.86,0.0,238.63,491.73,0.0,97.01
22.1,65.62,332.69,169.75,26.69,20.46,20.74,43.93,74.38,78.28,227.9,0.0,356.9,217.75,0.0,307.56
22.95,58.75,341.31,106.69,25.93,20.07,21.83,49.21,73.94,83.29,141.95,0.0,347.45,154.3,0.0,321.94
24.16,53.62,410.31,304.75,25.11,18.65,22.23,51.15,78.41,76.35,52.05,0.0,324.16,64.38,0.0,59.87
25.43,48.5,402.62,268.88,23.6,17.64,23.21,57.89,82.02,63.04,0.0,0.0,331.47,0.0,0.0,37.9
26.24,45.75,347.69,347.31,22.87,17.86,23.54,63.36,80.82,59.04,0.0,0.0,353.72,0.0,0.0,103.9
26.81,42.5,242.25,490.5,21.52,16.84,23.38,69.8,90.77,67.91,0.0,0.0,240.71,0.0,0.0,68.07
26.81,43.5,230.19,219.94,20.58,16.77,24.29,73.75,90.94,59.72,0.0,0.0,63.01,0.0,0.0,5.69
26.2,48.12,145.25,157.88,19.86,15.17,22.07,75.1,99.98,65.38,0.0,0.0,25.3,0.0,0.0,0.0
25.09,51.25,51.94,64.25,18.67,15.92,20.19,78.33,96.64,75.5,0.0,18.64,8.4,0.0,7.99,0.0
23.79,57.0,0.0,0.0,17.8,17.16,21.89,81.13,90.65,66.47,0.0,76.22,0.0,0.0,32.5,0.0
22.68,64.38,0.0,0.0,17.54,17.71,20.98,82.79,88.88,69.33,0.0,106.72,0.0,0.0,14.87,0.0
21.68,68.88,0.0,0.0,16.79,18.04,20.29,91.08,88.59,69.64,0.0,243.16,0.0,0.0,98.85,0.0
20.68,73.12,0.0,0.0,16.55,20.41,17.98,92.47,80.2,81.57,0.0,348.92,0.0,0.0,300.69,0.0
19.68,76.25,0.0,0.0,15.42,22.03,18.81,98.24,82.15,74.07,0.0,352.5,0.0,0.0,326.62,0.0
18.68,78.25,0.0,0.0,15.82,22.76,16.23,97.32,73.67,87.35,18.51,337.36,0.0,7.93,62.31,0.0
17.93,80.25,0.0,0.0,16.94,23.34,16.41,92.14,62.46,85.15,75.05,334.64,0.0,32.0,38.26,0.0
17.26,84.75,0.0,0.0,17.5,23.65,14.48,90.25,58.58,96.87,105.17,356.55,0.0,14.66,104.73,0.0
16.75,91.38,0.0,0.0,18.17,23.68,15.5,87.8,66.52,88.99,245.43,246.11,0.0,99.77,69.59,0.0
16.35,94.0,0.0,0.0,20.25,23.78,14.58,81.16,62.05,94.86,344.93,60.88,0.0,297.25,5.5,0.0
15.64,96.5,0.0,0.0,22.13,22.21,13.84,81.57,64.75,98.22,355.03,25.56,0.0,328.97,0.0,0.0
15.74,98.0,18.38,7.88,23.02,20.84,14.85,72.34,72.31,88.7,343.96,8.82,10.79,63.53,0.0,117.85
16.75,93.62,73.88,31.5,23.4,21.22,17.31,62.17,69.99,76.73,336.23,0.0,44.66,38.44,0.0,680.89
17.32,91.62,103.62,14.44,23.7,20.4,19.2,58.35,72.48,71.59,357.96,0.0,53.6,105.14,0.0,890.61
18.28,87.0,247.69,100.69,23.83,19.7,22.25,65.82,72.82,60.34,248.8,0.0,69.41,70.36,0.0,1012.57
20.11,82.12,340.94,293.81,23.53,18.2,23.84,63.21,80.35,54.09,59.81,0.0,83.12,5.41,0.0,984.99
22.21,81.0,357.56,331.31,22.28,18.22,24.42,64.44,77.54,49.91,25.68,0.0,86.64,0.0,0.0,872.99
23.25,71.0,350.56,64.75,21.16,16.61,28.43,70.72,85.11,37.82,9.04,0.0,108.25,0.0,0.0,1027.38
23.46,61.88,337.81,38.62,20.89,16.3,30.22,71.74,85.83,33.91,0.0,0.0,108.65,0.0,0.0,1053.25
23.75,58.12,359.38,105.56,20.11,15.02,28.87,74.05,93.37,37.66,0.0,0.0,81.09,0.0,0.0,878.24
23.96,65.12,251.5,71.12,19.41,15.3,30.88,74.41,90.31,32.6,0.0,0.0,77.48,0.0,0.0,1000.88
23.31,64.38,58.75,5.31,18.31,14.7,30.64,79.73,94.05,32.01,0.0,0.0,60.84,0.0,0.0,898.71
22.34,64.12,25.81,0.0,17.92,14.26,30.78,79.27,95.48,29.95,0.0,0.0,55.44,0.0,0.0,754.49
21.44,69.12,9.25,0.0,16.8,14.79,29.58,84.0,89.1,31.73,0.0,10.74,34.76,0.0,117.33,430.65
20.6,73.5,0.0,0.0,16.25,16.69,27.44,86.16,80.49,38.46,0.0,42.83,0.0,0.0,653.0,0.0
19.86,75.62,0.0,0.0,15.3,18.82,24.76,91.63,73.67,49.54,0.0,52.21,0.0,0.0,867.43,0.0
19.16,76.0,0.0,0.0,15.2,21.61,24.38,90.96,63.36,51.21,0.0,66.52,0.0,0.0,970.32,0.0
18.4,79.12,0.0,0.0,14.76,23.67,24.51,93.65,54.79,49.65,0.0,82.09,0.0,0.0,972.78,0.0
17.66,81.0,0.0,0.0,14.46,25.12,23.24,94.12,47.65,53.56,0.0,91.45,0.0,0.0,921.4,0.0
16.96,82.88,0.0,0.0,14.76,28.03,20.43,89.3,38.97,63.66,10.71,105.31,0.0,117.07,999.53,0.0
16.2,86.5,0.0,0.0,16.38,29.61,20.46,82.37,35.51,63.88,41.91,104.33,0.0,639.06,1011.32,0.0
15.53,89.88,0.0,0.0,18.62,29.46,18.33,74.71,36.2,72.76,51.51,84.8,0.0,855.84,918.34,0.0
15.11,91.62,0.0,0.0,21.29,30.35,19.12,64.87,33.92,67.72,65.07,74.77,0.0,949.19,965.88,0.0
14.81,93.25,0.0,0.0,23.58,30.33,16.41,55.15,32.76,84.39,81.58,59.54,0.0,966.67,879.61,0.0
14.64,92.75,0.0,0.0,25.47,30.21,17.45,46.51,31.29,78.85,93.85,53.35,0.0,945.6,725.97,0.0
14.73,89.5,10.69,116.81,27.83,28.95,17.92,39.55,33.31,75.35,103.85,33.32,13.21,985.61,412.83,115.02
16.11,84.25,41.0,625.12,29.31,27.11,17.65,36.32,39.42,78.84,102.16,0.0,46.86,990.35,0.0,546.44
18.46,75.75,50.81,844.25,29.75,25.18,19.21,35.48,48.15,73.05,86.65,0.0,65.79,938.39,0.0,689.24
21.02,66.38,63.62,928.06,30.09,24.52,22.74,34.59,50.73,60.81,73.41,0.0,104.44,948.38,0.0,819.56
23.5,55.5,81.06,960.56,30.17,24.08,23.58,33.13,51.26,55.37,58.9,0.0,132.88,870.05,0.0,752.26
25.77,45.38,96.25,969.81,29.93,22.95,25.68,31.95,54.72,46.08,52.3,0.0,156.54,711.7,0.0,787.03
27.66,40.12,102.38,971.69,28.63,21.08,26.63,34.09,60.96,42.49,32.6,0.0,158.63,403.91,0.0,752.97
29.05,37.12,100.0,969.38,26.94,20.44,27.63,39.9,63.94,38.5,0.0,0.0,157.07,0.0,0.0,731.1
30.0,34.75,88.5,958.44,25.39,18.72,29.99,47.45,70.82,33.22,0.0,0.0,136.23,0.0,0.0,861.79
29.86,35.25,72.06,930.88,24.58,18.66,30.14,50.49,70.11,33.25,0.0,0.0,109.31,0.0,0.0,821.63
30.04,33.5,58.25,860.5,23.86,17.0,30.87,52.07,81.07,30.91,0.0,0.0,86.26,0.0,0.0,820.61
29.68,32.62,51.25,697.44,22.8,17.24,29.06,55.3,80.05,35.1,0.0,0.0,56.13,0.0,0.0,640.99
28.36,34.88,31.88,395.0,21.4,17.45,27.67,59.6,78.05,38.57,0.0,12.79,34.29,0.0,111.41,356.66
26.8,40.38,0.0,0.0,20.44,17.95,26.33,63.97,77.23,41.83,0.0,47.9,0.0,0.0,558.59,0.0
25.57,46.75,0.0,0.0,18.92,19.73,25.77,69.85,70.52,45.51,0.0,68.42,0.0,0.0,716.87,0.0
24.64,50.25,0.0,0.0,18.43,22.56,24.61,71.31,61.66,48.58,0.0,103.06,0.0,0.0,808.78,0.0
23.68,52.88,0.0,0.0,17.3,24.0,22.84,79.41,53.81,52.43,0.0,137.09,0.0,0.0,776.13,0.0
22.68,55.88,0.0,0.0,17.14,25.93,23.58,80.65,45.29,46.4,0.0,159.42,0.0,0.0,801.54,0.0
21.68,58.25,0.0,0.0,17.22,27.2,21.3,79.4,40.87,54.17,12.59,165.75,0.0,109.61,786.8,0.0
20.43,64.0,0.0,0.0,18.1,28.3,19.04,76.43,36.81,62.56,48.42,165.44,0.0,564.67,770.05,0.0
19.09,68.88,0.0,0.0,19.99,29.83,18.82,69.26,33.61,63.62,69.74,134.71,0.0,730.69,852.17,0.0
18.23,72.5,0.0,0.0,22.46,30.12,19.29,62.08,33.31,61.05,102.38,109.1,0.0,803.39,820.0,0.0
17.56,77.75,0.0,0.0,24.21,30.42,16.7,53.03,31.95,72.59,139.2,83.69,0.0,788.07,796.15,0.0
17.05,81.25,0.0,0.0,26.05,29.24,16.2,44.9,34.68,75.69,160.87,56.85,0.0,808.8,649.15,0.0
17.02,80.75,12.38,107.81,27.49,27.99,18.14,40.06,37.73,68.34,169.32,35.12,14.36,803.71,365.23,0.0
18.23,75.62,48.94,570.75,28.64,26.67,17.42,35.97,40.86,73.43,169.63,0.0,75.27,789.53,0.0,1.13
20.21,68.0,71.06,744.5,29.75,25.79,18.39,33.81,45.45,76.69,133.95,0.0,162.87,847.37,0.0,6.46
22.38,62.5,101.69,798.0,30.1,24.69,19.62,33.35,48.29,67.1,108.99,0.0,243.79,819.19,0.0,12.93
24.39,52.25,141.31,800.0,30.2,23.29,19.15,32.48,50.84,60.7,82.41,0.0,294.24,783.92,0.0,21.24
26.16,44.5,162.31,816.06,29.33,23.08,21.91,34.46,48.2,55.88,57.2,0.0,373.31,653.23,0.0,23.29
27.74,39.25,172.88,820.62,28.15,21.44,22.54,37.3,53.65,51.54,35.53,0.0,403.65,369.52,0.0,30.05
28.93,35.12,173.81,809.0,26.84,19.74,23.49,40.37,59.72,51.55,0.0,0.0,417.7,0.0,0.0,69.84
29.68,34.0,133.19,842.56,25.8,18.96,23.72,45.41,63.0,49.27,0.0,0.0,374.57,0.0,0.0,189.29
30.09,33.38,108.88,818.38,24.73,18.74,23.31,48.14,63.65,41.51,0.0,0.0,279.17,0.0,0.0,257.13
30.01,33.0,81.12,771.69,23.52,17.15,25.09,50.04,70.42,33.46,0.0,0.0,214.74,0.0,0.0,404.71
29.4,34.25,57.56,657.31,22.83,16.61,24.48,49.1,73.6,34.18,0.0,0.0,94.79,0.0,0.0,636.05
28.29,36.88,35.94,373.81,21.51,17.48,23.4,53.38,71.92,36.86,0.0,13.74,40.65,0.0,0.0,448.84
26.99,39.88,0.0,0.0,20.09,17.38,24.83,58.3,73.65,33.84,0.0,75.04,0.0,0.0,1.12,0.0
25.81,45.38,0.0,0.0,19.03,18.31,22.32,62.69,77.15,40.23,0.0,161.91,0.0,0.0,6.42,0.0
24.77,48.0,0.0,0.0,18.47,19.42,19.65,64.95,68.11,47.57,0.0,240.33,0.0,0.0,12.74,0.0
23.71,49.25,0.0,0.0,17.37,19.77,19.28,69.34,58.22,49.04,0.0,308.56,0.0,0.0,22.28,0.0
22.61,50.0,0.0,0.0,16.81,21.63,17.27,72.55,57.06,57.43,0.0,366.0,0.0,0.0,22.84,0.0
21.57,53.12,0.0,0.0,17.14,22.39,16.0,73.71,52.08,60.56,13.43,399.57,0.0,0.0,29.74,0.0
20.39,56.88,0.0,0.0,17.36,23.19,13.93,73.77,52.71,68.82,74.92,409.04,0.0,1.12,68.39,0.0
19.09,62.38,0.0,0.0,18.27,23.73,10.91,77.39,49.26,81.69,161.42,374.66,0.0,6.4,189.34,0.0
18.23,66.25,0.0,0.0,19.32,23.88,10.92,68.62,39.94,78.24,238.61,291.56,0.0,12.65,268.53,0.0
17.56,68.25,0.0,0.0,20.08,24.9,9.64,56.99,33.92,81.87,315.72,211.93,0.0,22.79,399.42,0.0
16.99,71.5,0.0,0.0,21.48,24.64,7.32,57.66,33.78,92.14,362.35,95.95,0.0,22.61,643.87,0.0
16.86,75.5,13.12,0.0,22.32,23.93,6.81,52.35,35.56,92.35,397.54,42.32,11.24,29.59,467.36,120.67
17.34,73.88,74.81,1.12,23.04,24.14,7.87,53.3,35.67,89.25,404.71,0.0,37.32,67.66,0.0,609.67
18.23,77.62,160.94,6.38,23.73,22.11,12.39,49.26,40.87,67.5,374.71,0.0,53.06,189.36,0.0,912.59
19.23,69.12,236.88,12.56,24.17,19.87,14.67,39.16,46.84,59.96,297.75,0.0,66.82,274.24,0.0,962.33
20.35,55.75,322.88,23.31,24.81,18.76,15.59,34.15,51.02,52.83,210.53,0.0,76.87,396.77,0.0,878.05
21.36,58.25,358.69,22.38,24.73,16.86,20.02,33.58,59.22,35.57,96.54,0.0,109.92,647.78,0.0,1046.63
